checkpoint,step,direction,control,task,site,selection,num_examples,mean
step_065000,65000,clone_to_clone,opposite-number-shuffled,simple,L10H2,dev_ranked,392,0.05336524029167331
step_065000,65000,clone_to_clone,opposite-number-shuffled,simple,L9H0,dev_ranked,392,0.01988162799757354
step_065000,65000,clone_to_clone,opposite-number-shuffled,simple,L11H7,dev_ranked,392,0.005241980358045928
step_065000,65000,clone_to_clone,opposite-number-shuffled,simple,L8H0,dev_ranked,392,0.0116191992954332
step_065000,65000,clone_to_clone,opposite-number-shuffled,simple,L11H0,dev_ranked,392,0.012301161581156204
step_065000,65000,clone_to_clone,opposite-number-shuffled,pp_attractor,L8H3,pre_registered,296,0.4989320506920686
step_065000,65000,clone_to_clone,opposite-number-shuffled,pp_attractor,L10H2,dev_ranked,296,0.032017680438789164
step_065000,65000,clone_to_clone,opposite-number-shuffled,pp_attractor,L9H0,dev_ranked,296,0.10014382568565575
step_065000,65000,clone_to_clone,opposite-number-shuffled,pp_attractor,L11H7,dev_ranked,296,-0.014443684268642116
step_065000,65000,clone_to_clone,opposite-number-shuffled,pp_attractor,L8H0,dev_ranked,296,0.025500830766317005
step_065000,65000,clone_to_clone,opposite-number-shuffled,pp_attractor,L11H0,dev_ranked,296,0.007207441974330593
step_065000,65000,clone_to_clone,opposite-number-shuffled,object_relative,L8H3,pre_registered,304,0.3710692885674928
step_065000,65000,clone_to_clone,opposite-number-shuffled,object_relative,L10H2,dev_ranked,304,0.05343112820073178
step_065000,65000,clone_to_clone,opposite-number-shuffled,object_relative,L9H0,dev_ranked,304,0.3144122534676602
step_065000,65000,clone_to_clone,opposite-number-shuffled,object_relative,L11H7,dev_ranked,304,-0.0058684819623043664
step_065000,65000,clone_to_clone,opposite-number-shuffled,object_relative,L8H0,dev_ranked,304,0.014164273676119353
step_065000,65000,clone_to_clone,opposite-number-shuffled,object_relative,L11H0,dev_ranked,304,0.0050070928899865405
step_065000,65000,clone_to_clone,opposite-number-shuffled,subject_relative,L8H3,pre_registered,288,0.47396407855881584
step_065000,65000,clone_to_clone,opposite-number-shuffled,subject_relative,L10H2,dev_ranked,288,0.03872734308242798
step_065000,65000,clone_to_clone,opposite-number-shuffled,subject_relative,L9H0,dev_ranked,288,0.07764583163791233
step_065000,65000,clone_to_clone,opposite-number-shuffled,subject_relative,L11H7,dev_ranked,288,-0.011010039183828566
step_065000,65000,clone_to_clone,opposite-number-shuffled,subject_relative,L8H0,dev_ranked,288,0.025066653887430828
step_065000,65000,clone_to_clone,opposite-number-shuffled,subject_relative,L11H0,dev_ranked,288,0.006327344311608208
step_065000,65000,original_to_clone,opposite-number,pooled_distractor,L8H3,pre_registered,888,0.06045784123309024
step_065000,65000,original_to_clone,opposite-number,pooled_distractor,L10H2,dev_ranked,888,0.01037395376342911
step_065000,65000,original_to_clone,opposite-number,pooled_distractor,L9H0,dev_ranked,888,0.019972912900082698
step_065000,65000,original_to_clone,opposite-number,pooled_distractor,L11H7,dev_ranked,888,-0.005262282517579224
step_065000,65000,original_to_clone,opposite-number,pooled_distractor,L8H0,dev_ranked,888,0.029345429158425546
step_065000,65000,original_to_clone,opposite-number,pooled_distractor,L11H0,dev_ranked,888,0.0095354742832012
step_065000,65000,original_to_clone,opposite-number,simple,L8H3,pre_registered,392,0.01782667880155602
step_065000,65000,original_to_clone,opposite-number,simple,L10H2,dev_ranked,392,0.009835402576290831
step_065000,65000,original_to_clone,opposite-number,simple,L9H0,dev_ranked,392,-0.0013748346542825504
step_065000,65000,original_to_clone,opposite-number,simple,L11H7,dev_ranked,392,-0.0040466505654004154
step_065000,65000,original_to_clone,opposite-number,simple,L8H0,dev_ranked,392,0.006017102270710225
step_065000,65000,original_to_clone,opposite-number,simple,L11H0,dev_ranked,392,0.013322819252403416
step_065000,65000,original_to_clone,opposite-number,pp_attractor,L8H3,pre_registered,296,0.10780903777560673
step_065000,65000,original_to_clone,opposite-number,pp_attractor,L10H2,dev_ranked,296,0.012055980192648398
step_065000,65000,original_to_clone,opposite-number,pp_attractor,L9H0,dev_ranked,296,0.007202419074806008
step_065000,65000,original_to_clone,opposite-number,pp_attractor,L11H7,dev_ranked,296,-0.0054506272883028594
step_065000,65000,original_to_clone,opposite-number,pp_attractor,L8H0,dev_ranked,296,0.03303513494697777
step_065000,65000,original_to_clone,opposite-number,pp_attractor,L11H0,dev_ranked,296,0.008674802006901922
step_065000,65000,original_to_clone,opposite-number,object_relative,L8H3,pre_registered,304,0.014946536013954565
step_065000,65000,original_to_clone,opposite-number,object_relative,L10H2,dev_ranked,304,0.01307013474012676
step_065000,65000,original_to_clone,opposite-number,object_relative,L9H0,dev_ranked,304,0.009944316587950053
step_065000,65000,original_to_clone,opposite-number,object_relative,L11H7,dev_ranked,304,-0.004626164310856869
step_065000,65000,original_to_clone,opposite-number,object_relative,L8H0,dev_ranked,304,0.009639692933935868
step_065000,65000,original_to_clone,opposite-number,object_relative,L11H0,dev_ranked,304,0.007875042526345504
step_065000,65000,original_to_clone,opposite-number,subject_relative,L8H3,pre_registered,288,0.05983104474014706
step_065000,65000,original_to_clone,opposite-number,subject_relative,L10H2,dev_ranked,288,0.005799235569106208
step_065000,65000,original_to_clone,opposite-number,subject_relative,L9H0,dev_ranked,288,0.043683883216645986
step_065000,65000,original_to_clone,opposite-number,subject_relative,L11H7,dev_ranked,288,-0.0057401640547646415
step_065000,65000,original_to_clone,opposite-number,subject_relative,L8H0,dev_ranked,288,0.04635373089048597
step_065000,65000,original_to_clone,opposite-number,subject_relative,L11H0,dev_ranked,288,0.012172732088300917
step_065000,65000,original_to_clone,opposite-number-shuffled,pooled_distractor,L8H3,pre_registered,888,0.06027911804817818
step_065000,65000,original_to_clone,opposite-number-shuffled,pooled_distractor,L10H2,dev_ranked,888,0.012171025211746627
step_065000,65000,original_to_clone,opposite-number-shuffled,pooled_distractor,L9H0,dev_ranked,888,0.02284762666032121
step_065000,65000,original_to_clone,opposite-number-shuffled,pooled_distractor,L11H7,dev_ranked,888,-0.007050564697196892
step_065000,65000,original_to_clone,opposite-number-shuffled,pooled_distractor,L8H0,dev_ranked,888,0.03331523972588617
step_065000,65000,original_to_clone,opposite-number-shuffled,pooled_distractor,L11H0,dev_ranked,888,0.00852011184434633
step_065000,65000,original_to_clone,opposite-number-shuffled,simple,L8H3,pre_registered,392,0.020625198373989184
step_065000,65000,original_to_clone,opposite-number-shuffled,simple,L10H2,dev_ranked,392,0.011051132970926712
step_065000,65000,original_to_clone,opposite-number-shuffled,simple,L9H0,dev_ranked,392,-0.0022219237016171825
step_065000,65000,original_to_clone,opposite-number-shuffled,simple,L11H7,dev_ranked,392,-0.00383082457951137
step_065000,65000,original_to_clone,opposite-number-shuffled,simple,L8H0,dev_ranked,392,0.010453168226748097
step_065000,65000,original_to_clone,opposite-number-shuffled,simple,L11H0,dev_ranked,392,0.013901751868578852
step_065000,65000,original_to_clone,opposite-number-shuffled,pp_attractor,L8H3,pre_registered,296,0.1021563620180697
step_065000,65000,original_to_clone,opposite-number-shuffled,pp_attractor,L10H2,dev_ranked,296,0.013795424152064967
step_065000,65000,original_to_clone,opposite-number-shuffled,pp_attractor,L9H0,dev_ranked,296,0.009252240528931489
step_065000,65000,original_to_clone,opposite-number-shuffled,pp_attractor,L11H7,dev_ranked,296,-0.014793700463063008
step_065000,65000,original_to_clone,opposite-number-shuffled,pp_attractor,L8H0,dev_ranked,296,0.04204334600551708
step_065000,65000,original_to_clone,opposite-number-shuffled,pp_attractor,L11H0,dev_ranked,296,0.007298482430947793
step_065000,65000,original_to_clone,opposite-number-shuffled,object_relative,L8H3,pre_registered,304,0.020117742450613724
step_065000,65000,original_to_clone,opposite-number-shuffled,object_relative,L10H2,dev_ranked,304,0.017341568281776028
step_065000,65000,original_to_clone,opposite-number-shuffled,object_relative,L9H0,dev_ranked,304,0.009134606311195776
step_065000,65000,original_to_clone,opposite-number-shuffled,object_relative,L11H7,dev_ranked,304,-0.0028662712950455515
step_065000,65000,original_to_clone,opposite-number-shuffled,object_relative,L8H0,dev_ranked,304,0.008119095312921624
step_065000,65000,original_to_clone,opposite-number-shuffled,object_relative,L11H0,dev_ranked,304,0.009202442671123304
step_065000,65000,original_to_clone,opposite-number-shuffled,subject_relative,L8H3,pre_registered,288,0.05963118043210772
step_065000,65000,original_to_clone,opposite-number-shuffled,subject_relative,L10H2,dev_ranked,288,0.005043708615832859
step_065000,65000,original_to_clone,opposite-number-shuffled,subject_relative,L9H0,dev_ranked,288,0.051295517219437495
step_065000,65000,original_to_clone,opposite-number-shuffled,subject_relative,L11H7,dev_ranked,288,-0.0035090959734386867
step_065000,65000,original_to_clone,opposite-number-shuffled,subject_relative,L8H0,dev_ranked,288,0.050940616263283625
step_065000,65000,original_to_clone,opposite-number-shuffled,subject_relative,L11H0,dev_ranked,288,0.009055437313185798
step_065000,65000,clone_to_original,opposite-number,pooled_distractor,L8H3,pre_registered,888,0.22149903870917656
step_065000,65000,clone_to_original,opposite-number,pooled_distractor,L10H2,dev_ranked,888,0.010899190967147416
step_065000,65000,clone_to_original,opposite-number,pooled_distractor,L9H0,dev_ranked,888,0.032449187996151214
step_065000,65000,clone_to_original,opposite-number,pooled_distractor,L11H7,dev_ranked,888,0.003893932243725201
step_065000,65000,clone_to_original,opposite-number,pooled_distractor,L8H0,dev_ranked,888,0.011322715260961035
step_065000,65000,clone_to_original,opposite-number,pooled_distractor,L11H0,dev_ranked,888,-0.0010122442030691887
step_065000,65000,clone_to_original,opposite-number,simple,L8H3,pre_registered,392,0.014226148323136933
step_065000,65000,clone_to_original,opposite-number,simple,L10H2,dev_ranked,392,0.016064289881258596
step_065000,65000,clone_to_original,opposite-number,simple,L9H0,dev_ranked,392,0.007092790944235665
step_065000,65000,clone_to_original,opposite-number,simple,L11H7,dev_ranked,392,0.010903150451426603
step_065000,65000,clone_to_original,opposite-number,simple,L8H0,dev_ranked,392,0.0006070137023925781
step_065000,65000,clone_to_original,opposite-number,simple,L11H0,dev_ranked,392,0.0002713544028145926
step_065000,65000,clone_to_original,opposite-number,pp_attractor,L8H3,pre_registered,296,0.21011710650212057
step_065000,65000,clone_to_original,opposite-number,pp_attractor,L10H2,dev_ranked,296,0.0075226812749295624
step_065000,65000,clone_to_original,opposite-number,pp_attractor,L9H0,dev_ranked,296,0.03071081960523451
step_065000,65000,clone_to_original,opposite-number,pp_attractor,L11H7,dev_ranked,296,0.007070832961314433
step_065000,65000,clone_to_original,opposite-number,pp_attractor,L8H0,dev_ranked,296,0.026081352620511443
step_065000,65000,clone_to_original,opposite-number,pp_attractor,L11H0,dev_ranked,296,3.607208664352829e-05
step_065000,65000,clone_to_original,opposite-number,object_relative,L8H3,pre_registered,304,0.20756636481536062
step_065000,65000,clone_to_original,opposite-number,object_relative,L10H2,dev_ranked,304,0.017264726914857562
step_065000,65000,clone_to_original,opposite-number,object_relative,L9H0,dev_ranked,304,0.04646714266977812
step_065000,65000,clone_to_original,opposite-number,object_relative,L11H7,dev_ranked,304,0.0016349099184337415
step_065000,65000,clone_to_original,opposite-number,object_relative,L8H0,dev_ranked,304,-0.0048386423211348685
step_065000,65000,clone_to_original,opposite-number,object_relative,L11H0,dev_ranked,304,-0.0006329134890907689
step_065000,65000,clone_to_original,opposite-number,subject_relative,L8H3,pre_registered,288,0.24790384703212315
step_065000,65000,clone_to_original,opposite-number,subject_relative,L10H2,dev_ranked,288,0.007650315761566162
step_065000,65000,clone_to_original,opposite-number,subject_relative,L9H0,dev_ranked,288,0.019439114464653864
step_065000,65000,clone_to_original,opposite-number,subject_relative,L11H7,dev_ranked,288,0.0030133078495661416
step_065000,65000,clone_to_original,opposite-number,subject_relative,L8H0,dev_ranked,288,0.013213326533635458
step_065000,65000,clone_to_original,opposite-number,subject_relative,L11H0,dev_ranked,288,-0.002490085032251146
step_065000,65000,clone_to_original,opposite-number-shuffled,pooled_distractor,L8H3,pre_registered,888,0.2185843645989358
step_065000,65000,clone_to_original,opposite-number-shuffled,pooled_distractor,L10H2,dev_ranked,888,0.011523130777719858
step_065000,65000,clone_to_original,opposite-number-shuffled,pooled_distractor,L9H0,dev_ranked,888,0.03698900583628062
step_065000,65000,clone_to_original,opposite-number-shuffled,pooled_distractor,L11H7,dev_ranked,888,0.00501048672306645
step_065000,65000,clone_to_original,opposite-number-shuffled,pooled_distractor,L8H0,dev_ranked,888,0.009461194545299083
step_065000,65000,clone_to_original,opposite-number-shuffled,pooled_distractor,L11H0,dev_ranked,888,-0.0005387357763341955
step_065000,65000,clone_to_original,opposite-number-shuffled,simple,L8H3,pre_registered,392,0.015752005333803137
step_065000,65000,clone_to_original,opposite-number-shuffled,simple,L10H2,dev_ranked,392,0.01624377284731184
step_065000,65000,clone_to_original,opposite-number-shuffled,simple,L9H0,dev_ranked,392,0.002660329244574722
step_065000,65000,clone_to_original,opposite-number-shuffled,simple,L11H7,dev_ranked,392,0.010872076968757473
step_065000,65000,clone_to_original,opposite-number-shuffled,simple,L8H0,dev_ranked,392,0.008787010397229875
step_065000,65000,clone_to_original,opposite-number-shuffled,simple,L11H0,dev_ranked,392,0.0011189835412161691
step_065000,65000,clone_to_original,opposite-number-shuffled,pp_attractor,L8H3,pre_registered,296,0.20570825886082006
step_065000,65000,clone_to_original,opposite-number-shuffled,pp_attractor,L10H2,dev_ranked,296,0.005249145868662241
step_065000,65000,clone_to_original,opposite-number-shuffled,pp_attractor,L9H0,dev_ranked,296,0.03984854028031633
step_065000,65000,clone_to_original,opposite-number-shuffled,pp_attractor,L11H7,dev_ranked,296,0.010526531451457256
step_065000,65000,clone_to_original,opposite-number-shuffled,pp_attractor,L8H0,dev_ranked,296,0.030866252409445273
step_065000,65000,clone_to_original,opposite-number-shuffled,pp_attractor,L11H0,dev_ranked,296,0.0020762714179786475
step_065000,65000,clone_to_original,opposite-number-shuffled,object_relative,L8H3,pre_registered,304,0.20827762076729223
step_065000,65000,clone_to_original,opposite-number-shuffled,object_relative,L10H2,dev_ranked,304,0.01905078793826856
step_065000,65000,clone_to_original,opposite-number-shuffled,object_relative,L9H0,dev_ranked,304,0.04798146454911483
step_065000,65000,clone_to_original,opposite-number-shuffled,object_relative,L11H7,dev_ranked,304,1.0368071104350843e-05
step_065000,65000,clone_to_original,opposite-number-shuffled,object_relative,L8H0,dev_ranked,304,-0.009048083895131162
step_065000,65000,clone_to_original,opposite-number-shuffled,object_relative,L11H0,dev_ranked,304,-0.0010732192742197138
step_065000,65000,clone_to_original,opposite-number-shuffled,subject_relative,L8H3,pre_registered,288,0.2426974806520674
step_065000,65000,clone_to_original,opposite-number-shuffled,subject_relative,L10H2,dev_ranked,288,0.010025532709227668
step_065000,65000,clone_to_original,opposite-number-shuffled,subject_relative,L9H0,dev_ranked,288,0.022446889016363356
step_065000,65000,clone_to_original,opposite-number-shuffled,subject_relative,L11H7,dev_ranked,288,0.004619121551513672
step_065000,65000,clone_to_original,opposite-number-shuffled,subject_relative,L8H0,dev_ranked,288,0.00699912342760298
step_065000,65000,clone_to_original,opposite-number-shuffled,subject_relative,L11H0,dev_ranked,288,-0.0026622050338321263
best,77500,original_to_original,opposite-number,pooled_distractor,L8H3,pre_registered,888,0.6685560732274443
best,77500,original_to_original,opposite-number,pooled_distractor,L10H2,dev_ranked,888,0.009639509626337
best,77500,original_to_original,opposite-number,pooled_distractor,L9H0,dev_ranked,888,0.01639616972691304
best,77500,original_to_original,opposite-number,pooled_distractor,L11H7,dev_ranked,888,0.003756116639386426
best,77500,original_to_original,opposite-number,pooled_distractor,L8H0,dev_ranked,888,0.22384047454541867
best,77500,original_to_original,opposite-number,pooled_distractor,L11H0,dev_ranked,888,-0.0012017961020942206
best,77500,original_to_original,opposite-number,simple,L8H3,pre_registered,392,0.11016924283942398
best,77500,original_to_original,opposite-number,simple,L10H2,dev_ranked,392,0.013148997511182512
best,77500,original_to_original,opposite-number,simple,L9H0,dev_ranked,392,0.0030738857327675334
best,77500,original_to_original,opposite-number,simple,L11H7,dev_ranked,392,0.005850630147116525
best,77500,original_to_original,opposite-number,simple,L8H0,dev_ranked,392,-0.001134929608325569
best,77500,original_to_original,opposite-number,simple,L11H0,dev_ranked,392,-0.006001118494539845
best,77500,original_to_original,opposite-number,pp_attractor,L8H3,pre_registered,296,0.7039596196767446
best,77500,original_to_original,opposite-number,pp_attractor,L10H2,dev_ranked,296,0.011471472881935738
best,77500,original_to_original,opposite-number,pp_attractor,L9H0,dev_ranked,296,0.009847747313009726
best,77500,original_to_original,opposite-number,pp_attractor,L11H7,dev_ranked,296,0.004678809964979017
best,77500,original_to_original,opposite-number,pp_attractor,L8H0,dev_ranked,296,0.21394075735195264
best,77500,original_to_original,opposite-number,pp_attractor,L11H0,dev_ranked,296,-0.003948110180932122
best,77500,original_to_original,opposite-number,object_relative,L8H3,pre_registered,304,0.5464939396632346
best,77500,original_to_original,opposite-number,object_relative,L10H2,dev_ranked,304,0.012960968833220633
best,77500,original_to_original,opposite-number,object_relative,L9H0,dev_ranked,304,0.00956569376744722
best,77500,original_to_original,opposite-number,object_relative,L11H7,dev_ranked,304,3.634157933686909e-05
best,77500,original_to_original,opposite-number,object_relative,L8H0,dev_ranked,304,0.1654075823332134
best,77500,original_to_original,opposite-number,object_relative,L11H0,dev_ranked,304,0.0002210077486540142
best,77500,original_to_original,opposite-number,subject_relative,L8H3,pre_registered,288,0.7610124581389957
best,77500,original_to_original,opposite-number,subject_relative,L10H2,dev_ranked,288,0.0042506737841500174
best,77500,original_to_original,opposite-number,subject_relative,L9H0,dev_ranked,288,0.030336439609527588
best,77500,original_to_original,opposite-number,subject_relative,L11H7,dev_ranked,288,0.006734222173690796
best,77500,original_to_original,opposite-number,subject_relative,L8H0,dev_ranked,288,0.2956943478849199
best,77500,original_to_original,opposite-number,subject_relative,L11H0,dev_ranked,288,0.00011895596981048584
best,77500,original_to_original,opposite-number-shuffled,pooled_distractor,L8H3,pre_registered,888,0.6634085387796969
best,77500,original_to_original,opposite-number-shuffled,pooled_distractor,L10H2,dev_ranked,888,0.010212317243352666
best,77500,original_to_original,opposite-number-shuffled,pooled_distractor,L9H0,dev_ranked,888,0.017312820430274482
best,77500,original_to_original,opposite-number-shuffled,pooled_distractor,L11H7,dev_ranked,888,0.006856312622895112
best,77500,original_to_original,opposite-number-shuffled,pooled_distractor,L8H0,dev_ranked,888,0.22023427003138774
best,77500,original_to_original,opposite-number-shuffled,pooled_distractor,L11H0,dev_ranked,888,0.0010181547285200239
best,77500,original_to_original,opposite-number-shuffled,simple,L8H3,pre_registered,392,0.11048713873843757
best,77500,original_to_original,opposite-number-shuffled,simple,L10H2,dev_ranked,392,0.014853569926047812
best,77500,original_to_original,opposite-number-shuffled,simple,L9H0,dev_ranked,392,0.003836713275130914
best,77500,original_to_original,opposite-number-shuffled,simple,L11H7,dev_ranked,392,0.007585150854928153
best,77500,original_to_original,opposite-number-shuffled,simple,L8H0,dev_ranked,392,0.0010057189026657417
best,77500,original_to_original,opposite-number-shuffled,simple,L11H0,dev_ranked,392,-0.005393174229835977
best,77500,original_to_original,opposite-number-shuffled,pp_attractor,L8H3,pre_registered,296,0.714256320450757
best,77500,original_to_original,opposite-number-shuffled,pp_attractor,L10H2,dev_ranked,296,0.01240762826558706
best,77500,original_to_original,opposite-number-shuffled,pp_attractor,L9H0,dev_ranked,296,0.010246724695772738
best,77500,original_to_original,opposite-number-shuffled,pp_attractor,L11H7,dev_ranked,296,0.0066115082921208565
best,77500,original_to_original,opposite-number-shuffled,pp_attractor,L8H0,dev_ranked,296,0.20684336005030451
best,77500,original_to_original,opposite-number-shuffled,pp_attractor,L11H0,dev_ranked,296,0.0009283729501672693
best,77500,original_to_original,opposite-number-shuffled,object_relative,L8H3,pre_registered,304,0.5401992170434249
best,77500,original_to_original,opposite-number-shuffled,object_relative,L10H2,dev_ranked,304,0.013882216654325786
best,77500,original_to_original,opposite-number-shuffled,object_relative,L9H0,dev_ranked,304,0.01167711615562439
best,77500,original_to_original,opposite-number-shuffled,object_relative,L11H7,dev_ranked,304,0.004434897711402492
best,77500,original_to_original,opposite-number-shuffled,object_relative,L8H0,dev_ranked,304,0.15464548688185842
best,77500,original_to_original,opposite-number-shuffled,object_relative,L11H0,dev_ranked,304,-0.00015078720293546977
best,77500,original_to_original,opposite-number-shuffled,subject_relative,L8H3,pre_registered,288,0.7412026027838389
best,77500,original_to_original,opposite-number-shuffled,subject_relative,L10H2,dev_ranked,288,0.004082242647806804
best,77500,original_to_original,opposite-number-shuffled,subject_relative,L9H0,dev_ranked,288,0.030523995558420818
best,77500,original_to_original,opposite-number-shuffled,subject_relative,L11H7,dev_ranked,288,0.009663855036099752
best,77500,original_to_original,opposite-number-shuffled,subject_relative,L8H0,dev_ranked,288,0.303229754169782
best,77500,original_to_original,opposite-number-shuffled,subject_relative,L11H0,dev_ranked,288,0.002344313595030043
best,77500,clone_to_clone,opposite-number,pooled_distractor,L8H3,pre_registered,888,0.49433190972955376
best,77500,clone_to_clone,opposite-number,pooled_distractor,L10H2,dev_ranked,888,0.036510013782226285
best,77500,clone_to_clone,opposite-number,pooled_distractor,L9H0,dev_ranked,888,0.1630318003731805
best,77500,clone_to_clone,opposite-number,pooled_distractor,L11H7,dev_ranked,888,-0.011013717801721246
best,77500,clone_to_clone,opposite-number,pooled_distractor,L8H0,dev_ranked,888,0.023658538186872326
best,77500,clone_to_clone,opposite-number,pooled_distractor,L11H0,dev_ranked,888,0.007814105566557462
best,77500,clone_to_clone,opposite-number,simple,L8H3,pre_registered,392,0.10081496773933878
best,77500,clone_to_clone,opposite-number,simple,L10H2,dev_ranked,392,0.05405813212297401
best,77500,clone_to_clone,opposite-number,simple,L9H0,dev_ranked,392,0.016397953033447266
best,77500,clone_to_clone,opposite-number,simple,L11H7,dev_ranked,392,0.013327309063502721
best,77500,clone_to_clone,opposite-number,simple,L8H0,dev_ranked,392,0.0020341617720467703
best,77500,clone_to_clone,opposite-number,simple,L11H0,dev_ranked,392,0.01578774865792722
best,77500,clone_to_clone,opposite-number,pp_attractor,L8H3,pre_registered,296,0.5926851887960691
best,77500,clone_to_clone,opposite-number,pp_attractor,L10H2,dev_ranked,296,0.036486406584043764
best,77500,clone_to_clone,opposite-number,pp_attractor,L9H0,dev_ranked,296,0.0876056922448648
best,77500,clone_to_clone,opposite-number,pp_attractor,L11H7,dev_ranked,296,-0.014591883968662572
best,77500,clone_to_clone,opposite-number,pp_attractor,L8H0,dev_ranked,296,0.026033984648214804
best,77500,clone_to_clone,opposite-number,pp_attractor,L11H0,dev_ranked,296,0.009575946910961254
best,77500,clone_to_clone,opposite-number,object_relative,L8H3,pre_registered,304,0.39331991264694616
best,77500,clone_to_clone,opposite-number,object_relative,L10H2,dev_ranked,304,0.03968394116351479
best,77500,clone_to_clone,opposite-number,object_relative,L9H0,dev_ranked,304,0.3223769947102195
best,77500,clone_to_clone,opposite-number,object_relative,L11H7,dev_ranked,304,-0.006921744660327309
best,77500,clone_to_clone,opposite-number,object_relative,L8H0,dev_ranked,304,0.02334784990862796
best,77500,clone_to_clone,opposite-number,object_relative,L11H0,dev_ranked,304,0.005846531767594187
best,77500,clone_to_clone,opposite-number,subject_relative,L8H3,pre_registered,288,0.499870369831721
best,77500,clone_to_clone,opposite-number,subject_relative,L10H2,dev_ranked,288,0.03318402005566491
best,77500,clone_to_clone,opposite-number,subject_relative,L9H0,dev_ranked,288,0.07235537303818597
best,77500,clone_to_clone,opposite-number,subject_relative,L11H7,dev_ranked,288,-0.011655463112725152
best,77500,clone_to_clone,opposite-number,subject_relative,L8H0,dev_ranked,288,0.021545055839750502
best,77500,clone_to_clone,opposite-number,subject_relative,L11H0,dev_ranked,288,0.008080207639270358
best,77500,clone_to_clone,opposite-number-shuffled,pooled_distractor,L8H3,pre_registered,888,0.4848809891992861
best,77500,clone_to_clone,opposite-number-shuffled,pooled_distractor,L10H2,dev_ranked,888,0.03726814942316966
best,77500,clone_to_clone,opposite-number-shuffled,pooled_distractor,L9H0,dev_ranked,888,0.17327884618226472
best,77500,clone_to_clone,opposite-number-shuffled,pooled_distractor,L11H7,dev_ranked,888,-0.009828534212198344
best,77500,clone_to_clone,opposite-number-shuffled,pooled_distractor,L8H0,dev_ranked,888,0.02542193891765835
best,77500,clone_to_clone,opposite-number-shuffled,pooled_distractor,L11H0,dev_ranked,888,0.0071684277809418
best,77500,clone_to_clone,opposite-number-shuffled,simple,L8H3,pre_registered,392,0.10118435961859566
best,77500,clone_to_clone,opposite-number-shuffled,simple,L10H2,dev_ranked,392,0.06453936075677677
best,77500,clone_to_clone,opposite-number-shuffled,simple,L9H0,dev_ranked,392,0.02542378464523627
best,77500,clone_to_clone,opposite-number-shuffled,simple,L11H7,dev_ranked,392,0.014541256184480628
best,77500,clone_to_clone,opposite-number-shuffled,simple,L8H0,dev_ranked,392,0.010516833285896145
best,77500,clone_to_clone,opposite-number-shuffled,simple,L11H0,dev_ranked,392,0.015756070613861084
best,77500,clone_to_clone,opposite-number-shuffled,pp_attractor,L8H3,pre_registered,296,0.5753385843457403
best,77500,clone_to_clone,opposite-number-shuffled,pp_attractor,L10H2,dev_ranked,296,0.03275106726465998
best,77500,clone_to_clone,opposite-number-shuffled,pp_attractor,L9H0,dev_ranked,296,0.1049467921257019
best,77500,clone_to_clone,opposite-number-shuffled,pp_attractor,L11H7,dev_ranked,296,-0.015098750591278076
best,77500,clone_to_clone,opposite-number-shuffled,pp_attractor,L8H0,dev_ranked,296,0.030005223042256123
best,77500,clone_to_clone,opposite-number-shuffled,pp_attractor,L11H0,dev_ranked,296,0.008489428339777765
best,77500,clone_to_clone,opposite-number-shuffled,object_relative,L8H3,pre_registered,304,0.40066244727686834
best,77500,clone_to_clone,opposite-number-shuffled,object_relative,L10H2,dev_ranked,304,0.04449179297999332
best,77500,clone_to_clone,opposite-number-shuffled,object_relative,L9H0,dev_ranked,304,0.33168466310752065
best,77500,clone_to_clone,opposite-number-shuffled,object_relative,L11H7,dev_ranked,304,-0.006411320284793251
best,77500,clone_to_clone,opposite-number-shuffled,object_relative,L8H0,dev_ranked,304,0.022179277319657176
best,77500,clone_to_clone,opposite-number-shuffled,object_relative,L11H0,dev_ranked,304,0.006300596814406545
best,77500,clone_to_clone,opposite-number-shuffled,subject_relative,L8H3,pre_registered,288,0.48080803288353813
best,77500,clone_to_clone,opposite-number-shuffled,subject_relative,L10H2,dev_ranked,288,0.034285748998324074
best,77500,clone_to_clone,opposite-number-shuffled,subject_relative,L9H0,dev_ranked,288,0.07630287276373969
best,77500,clone_to_clone,opposite-number-shuffled,subject_relative,L11H7,dev_ranked,288,-0.008018982079293992
best,77500,clone_to_clone,opposite-number-shuffled,subject_relative,L8H0,dev_ranked,288,0.02413415080971188
best,77500,clone_to_clone,opposite-number-shuffled,subject_relative,L11H0,dev_ranked,288,0.006726776560147603
best,77500,original_to_clone,opposite-number,pooled_distractor,L8H3,pre_registered,888,0.03791889789942149
best,77500,original_to_clone,opposite-number,pooled_distractor,L10H2,dev_ranked,888,0.010255104249662108
best,77500,original_to_clone,opposite-number,pooled_distractor,L9H0,dev_ranked,888,0.019760048604226328
best,77500,original_to_clone,opposite-number,pooled_distractor,L11H7,dev_ranked,888,-0.0020605663995485047
best,77500,original_to_clone,opposite-number,pooled_distractor,L8H0,dev_ranked,888,0.0320237617234926
best,77500,original_to_clone,opposite-number,pooled_distractor,L11H0,dev_ranked,888,0.010391631104924658
best,77500,original_to_clone,opposite-number,simple,L8H3,pre_registered,392,0.02114735817422672
best,77500,original_to_clone,opposite-number,simple,L10H2,dev_ranked,392,0.006778707309645049
best,77500,original_to_clone,opposite-number,simple,L9H0,dev_ranked,392,0.002742927901598872
best,77500,original_to_clone,opposite-number,simple,L11H7,dev_ranked,392,0.010424078727255062
